--||--||--||kr||Korea, South
974979072||975044607||1206248423||kr||
977354752||977371135||1206248423||kr||
977797120||978321407||1206248423||kr||
978788352||978796543||1206248423||kr||
979763200||979894271||1206248423||kr||
980942848||981467135||1206248423||kr||
982171648||982188031||1206248423||kr||
982253568||982515711||1206248423||kr||
982581248||982614015||1206248423||kr||
982695936||982712319||1206248423||kr||
982777856||983039999||1206248423||kr||
984875008||984940543||1206248423||kr||
984940544||984956927||1206248423||kr||
985137152||985202687||1206248423||kr||
987758592||988807167||1206248423||kr||
989855744||991952895||1206248423||kr||
995540992||995557375||1206248423||kr||
999686144||999751679||1206248423||kr||
999800832||999817215||1206248423||kr||
999849984||999866367||1206248423||kr||
1002045440||1002176511||1206248423||kr||
1019478016||1019609087||1206248423||kr||
1023721472||1023729663||1206248423||kr||
1023729664||1023737855||1206248423||kr||
1023778816||1023787007||1206248423||kr||
1025507328||1026031615||1206248423||kr||
1026031616||1026293759||1206248423||kr||
1026539520||1026555903||1206248423||kr||
1028128768||1028390911||1206248423||kr||
1028390912||1028521983||1206248423||kr||
1028521984||1028653055||1206248423||kr||
1028653056||1028915199||1206248423||kr||
1028915200||1029046271||1206248423||kr||
1029701632||1030750207||1206248423||kr||
1039523840||1039532031||1206248423||kr||
1039613952||1039630335||1206248423||kr||
1039630336||1039638527||1206248423||kr||
1039646720||1039654911||1206248423||kr||
1039663104||1040187391||1206248423||kr||
1948254208||1949302783||1206248423||kr||
1950547968||1950580735||1206248423||kr||
1950621696||1950629887||1206248423||kr||
1950672896||1950674943||1206248423||kr||
1951662080||1951727615||1206248423||kr||
1952030720||1952038911||1206248423||kr||
1952110592||1952112639||1206248423||kr||
1952301056||1952317439||1206248423||kr||
1954021376||1954545663||1206248423||kr||
1958825984||1958828031||1206248423||kr||
1958828032||1958830079||1206248423||kr||
1959239680||1959241727||1206248423||kr||
1959264256||1959395327||1206248423||kr||
1960050688||1960058879||1206248423||kr||
1963982848||1964113919||1206248423||kr||
1964265472||1964269567||1206248423||kr||
1964269568||1964273663||1206248423||kr||
1964294144||1964310527||1206248423||kr||
1966424064||1966432255||1206248423||kr||
1966432256||1966440447||1206248423||kr||
1966456832||1966473215||1206248423||kr||
1966571520||1966587903||1206248423||kr||
1966768128||1966772223||1206248423||kr||
1970143232||1970274303||1206248423||kr||
1970995200||1971060735||1206248423||kr||
1981808640||1983905791||1206248423||kr||
1984135168||1984151551||1206248423||kr||
1985675264||1985691647||1206248423||kr||
1985691648||1985699839||1206248423||kr||
1985699840||1985708031||1206248423||kr||
1986510848||1986519039||1206248423||kr||
1986764800||1986768895||1206248423||kr||
1988083712||1988100095||1206248423||kr||
1988100096||1988362239||1206248423||kr||
1991245824||1991311359||1206248423||kr||
1993867264||1994391551||1206248423||kr||
1995046912||1995177983||1206248423||kr||
1997602816||1997611007||1206248423||kr||
1997619200||1997635583||1206248423||kr||
1998487552||1998503935||1206248423||kr||
1998581760||1998583807||1206248423||kr||
1998583808||1998585855||1206248423||kr||
1999282176||1999290367||1206248423||kr||
2000355328||2000371711||1206248423||kr||
2000674816||2000683007||1206248423||kr||
2000683008||2001207295||1206248423||kr||
2001420288||2001436671||1206248423||kr||
2001436672||2001453055||1206248423||kr||
2001559552||2001567743||1206248423||kr||
2001870848||2001879039||1206248423||kr||
2006216704||2006220799||1206248423||kr||
2006220800||2006228991||1206248423||kr||
2006253568||2006319103||1206248423||kr||
2007040000||2007048191||1206248423||kr||
2009071616||2011168767||1206248423||kr||
2011938816||2011942911||1206248423||kr||
2011951104||2011953151||1206248423||kr||
2015199232||2015203327||1206248423||kr||
2016559104||2016575487||1206248423||kr||
2030059520||2030075903||1206248423||kr||
2030075904||2030108671||1206248423||kr||
2030125056||2030141439||1206248423||kr||
2033324032||2033328127||1206248423||kr||
2033336320||2033352703||1206248423||kr||
2033377280||2033385471||1206248423||kr||
2033516544||2033582079||1206248423||kr||
2033631232||2033647615||1206248423||kr||
2033664000||2033680383||1206248423||kr||
2033680384||2033696767||1206248423||kr||
2034237440||2034499583||1206248423||kr||
2035154944||2035220479||1206248423||kr||
2035810304||2035875839||1206248423||kr||
2036613120||2036629503||1206248423||kr||
2036711424||2036715519||1206248423||kr||
2036719616||2036727807||1206248423||kr||
2038169600||2038300671||1206248423||kr||
2038300672||2038366207||1206248423||kr||
2038382592||2038398975||1206248423||kr||
2038398976||2038415359||1206248423||kr||
2038431744||2040528895||1206248423||kr||
2040528896||2042626047||1206248423||kr||
2043166720||2043183103||1206248423||kr||
2046558208||2046689279||1206248423||kr||
2046689280||2046705663||1206248423||kr||
2046722048||2046754815||1206248423||kr||
2046822400||2046824447||1206248423||kr||
2046828544||2046836735||1206248423||kr||
2048917504||2049966079||1206248423||kr||
2050048000||2050064383||1206248423||kr||
2053341184||2053373951||1206248423||kr||
2053382144||2053390335||1206248423||kr||
2053439488||2053505023||1206248423||kr||
2055217152||2055225343||1206248423||kr||
2055225344||2055229439||1206248423||kr||
2055241728||2055258111||1206248423||kr||
2055258112||2055274495||1206248423||kr||
2055327744||2055329791||1206248423||kr||
2055335936||2055337983||1206248423||kr||
2055337984||2055340031||1206248423||kr||
2056847360||2056912895||1206248423||kr||
2059878400||2059894783||1206248423||kr||
2059894784||2059927551||1206248423||kr||
2060066816||2060075007||1206248423||kr||
2060091392||2060124159||1206248423||kr||
2060124160||2060189695||1206248423||kr||
2063351808||2063368191||1206248423||kr||
2063384576||2063392767||1206248423||kr||
2063499264||2063532031||1206248423||kr||
2063597568||2063601663||1206248423||kr||
2065694720||2066743295||1206248423||kr||
2070061056||2070069247||1206248423||kr||
2070069248||2070077439||1206248423||kr||
2070102016||2070118399||1206248423||kr||
2070679552||2070683647||1206248423||kr||
2070716416||2070724607||1206248423||kr||
2070740992||2070806527||1206248423||kr||
2070872064||2070937599||1206248423||kr||
2072772608||2073034751||1206248423||kr||
2076639232||2076671999||1206248423||kr||
2076721152||2076737535||1206248423||kr||
2077491200||2077753343||1206248423||kr||
2078539776||2078670847||1206248423||kr||
2079850496||2079916031||1206248423||kr||
2079981568||2080112639||1206248423||kr||
2080260096||2080268287||1206248423||kr||
2080276480||2080309247||1206248423||kr||
2080374784||2080505855||1206248423||kr||
2080505856||2080571391||1206248423||kr||
2080571392||2080636927||1206248423||kr||
2080702464||2080767999||1206248423||kr||
2082209792||2082242559||1206248423||kr||
2082242560||2082258943||1206248423||kr||
2083389440||2083422207||1206248423||kr||
2083422208||2083454975||1206248423||kr||
2083520512||2084569087||1206248423||kr||
2085617664||2085683199||1206248423||kr||
2087649280||2087714815||1206248423||kr||
2089287680||2089549823||1206248423||kr||
2089943040||2089959423||1206248423||kr||
2090434560||2090467327||1206248423||kr||
2093088768||2093154303||1206248423||kr||
2093318144||2093334527||1206248423||kr||
2093334528||2093342719||1206248423||kr||
2093350912||2093383679||1206248423||kr||
2093416448||2093432831||1206248423||kr||
2093449216||2093481983||1206248423||kr||
2094530560||2094596095||1206248423||kr||
2094645248||2094653439||1206248423||kr||
2096300032||2096332799||1206248423||kr||
2097053696||2097086463||1206248423||kr||
2097643520||2097659903||1206248423||kr||
2097659904||2097676287||1206248423||kr||
2099216384||2099232767||1206248423||kr||
2100887552||2100953087||1206248423||kr||
2101084160||2101100543||1206248423||kr||
2101100544||2101116927||1206248423||kr||
2101149696||2101182463||1206248423||kr||
2105540608||2107637759||1206248423||kr||
2108686336||2109734911||1206248423||kr||
2110799872||2110816255||1206248423||kr||
2110832640||2110840831||1206248423||kr||
2110840832||2110849023||1206248423||kr||
2110849024||2110865407||1206248423||kr||
2112880640||2113404927||1206248423||kr||
2113404928||2113667071||1206248423||kr||
2113667072||2113683455||1206248423||kr||
2156265472||2156331007||1206248423||kr||
2180907008||2180972543||1206248423||kr||
2253062144||2253127679||1206248423||kr||
2302935040||2303000575||1206248423||kr||
2380201984||2380267519||1206248423||kr||
2415394816||2415460351||1206248423||kr||
2466643968||2466709503||1206248423||kr||
2469068800||2469134335||1206248423||kr||
2469265408||2469330943||1206248423||kr||
2469330944||2469396479||1206248423||kr||
2526412800||2526478335||1206248423||kr||
2528575488||2528641023||1206248423||kr||
2529492992||2529558527||1206248423||kr||
2556624896||2556690431||1206248423||kr||
2559901696||2559967231||1206248423||kr||
2584346624||2584412159||1206248423||kr||
2615541760||2615607295||1206248423||kr||
2626879488||2626945023||1206248423||kr||
2646933504||2646999039||1206248423||kr||
2653683712||2653749247||1206248423||kr||
2709127168||2709192703||1206248423||kr||
2744647680||2744713215||1206248423||kr||
2746482688||2746548223||1206248423||kr||
2750349312||2750414847||1206248423||kr||
2759589888||2759655423||1206248423||kr||
2759655424||2759720959||1206248423||kr||
2776891392||2776956927||1206248423||kr||
2776956928||2777022463||1206248423||kr||
2777481216||2777546751||1206248423||kr||
2780430336||2780495871||1206248423||kr||
2780954624||2781020159||1206248423||kr||
2782199808||2782265343||1206248423||kr||
2783248384||2783313919||1206248423||kr||
2784165888||2784231423||1206248423||kr||
2784231424||2784296959||1206248423||kr||
2784362496||2784428031||1206248423||kr||
2790195200||2790260735||1206248423||kr||
2791768064||2791833599||1206248423||kr||
2791833600||2791899135||1206248423||kr||
2793209856||2793275391||1206248423||kr||
2823684096||2823749631||1206248423||kr||
2826108928||2826174463||1206248423||kr||
2826829824||2826895359||1206248423||kr||
2827157504||2827223039||1206248423||kr||
2828664832||2828730367||1206248423||kr||
2830893056||2830958591||1206248423||kr||
2832924672||2832990207||1206248423||kr||
2834825216||2834956287||1206248423||kr||
2844524544||2844590079||1206248423||kr||
2849178112||2849178367||1206248423||kr||
3221576192||3221576447||1206248423||kr||
3227779584||3227779839||1206248423||kr||
3228045056||3228045311||1206248423||kr||
3229880064||3229880319||1206248423||kr||
3229939456||3229939711||1206248423||kr||
3229939712||3229939967||1206248423||kr||
3229939968||3229940223||1206248423||kr||
3229940224||3229940479||1206248423||kr||
3229940480||3229940735||1206248423||kr||
3234014976||3234015231||1206248423||kr||
3234015232||3234015487||1206248423||kr||
3234564608||3234564863||1206248423||kr||
3234564864||3234565119||1206248423||kr||
3234565120||3234566143||1206248423||kr||
3234566144||3234566399||1206248423||kr||
3234566400||3234566655||1206248423||kr||
3234566656||3234566911||1206248423||kr||
3237345536||3237345791||1206248423||kr||
3237345792||3237346047||1206248423||kr||
3237346048||3237346303||1206248423||kr||
3237548032||3237550079||1206248423||kr||
3237550080||3237550591||1206248423||kr||
3237550592||3237551103||1206248423||kr||
3237551104||3237552127||1206248423||kr||
3389415168||3389415423||1206248423||kr||
3389941504||3389941759||1206248423||kr||
3389957376||3389957631||1206248423||kr||
3390329344||3390329599||1206248423||kr||
3390329600||3390329855||1206248423||kr||
3390329856||3390330367||1206248423||kr||
3390330368||3390330623||1206248423||kr||
3390333696||3390333951||1206248423||kr||
3390338816||3390339071||1206248423||kr||
3390341120||3390373887||1206248423||kr||
3390373888||3390375935||1206248423||kr||
3390447616||3390455807||1206248423||kr||
3390963712||3391094783||1206248423||kr||
3391827968||3391830015||1206248423||kr||
3391830016||3391832063||1206248423||kr||
3392114432||3392114687||1206248423||kr||
3393511424||3393519615||1206248423||kr||
3393815552||3393816575||1206248423||kr||
3394635776||3394637823||1206248423||kr||
3394893824||3394894847||1206248423||kr||
3395094016||3395094527||1206248423||kr||
